date,close,donchian_ceiling_20d,donchian_floor_20d,state
2016-09-27,0.86224,0.86754,0.8377,0
2016-09-28,0.8609,0.86754,0.83833,0
2016-09-29,0.86527,0.86754,0.84256,0
2016-09-30,0.8663,0.86754,0.84288,0
2016-10-02,0.86878,0.86878,0.84288,0
2016-10-03,0.87168,0.87168,0.84288,0
2016-10-04,0.88058,0.88058,0.84288,0
2016-10-05,0.8787,0.88058,0.84792,0
2016-10-06,0.89945,0.89945,0.84792,0
2016-10-07,0.90076,0.90076,0.84904,0
2016-10-09,0.90024,0.90076,0.85672,0
2016-10-10,0.90234,0.90234,0.85672,0
2016-10-11,0.90094,0.90234,0.85672,0
2016-10-12,0.90346,0.90346,0.85672,0
2016-10-13,0.90366,0.90366,0.85672,0
2016-10-14,0.90015,0.90366,0.85672,0
2016-10-16,0.90056,0.90366,0.8609,0
2016-10-17,0.9011,0.90366,0.8609,0
2016-10-18,0.89217,0.90366,0.8609,0
2016-10-19,0.89269,0.90366,0.8609,0
2016-10-20,0.89176,0.90366,0.8609,0
2016-10-21,0.88992,0.90366,0.86527,0
2016-10-23,0.89049,0.90366,0.8663,0
2016-10-24,0.8895,0.90366,0.86878,0
2016-10-25,0.89406,0.90366,0.87168,0
2016-10-26,0.89166,0.90366,0.8787,0
2016-10-27,0.89544,0.90366,0.8787,0
2016-10-28,0.90121,0.90366,0.8895,0
2016-10-30,0.89971,0.90366,0.8895,0
2016-10-31,0.89666,0.90366,0.8895,0
2016-11-01,0.90348,0.90366,0.8895,0
2016-11-02,0.9017,0.90366,0.8895,0
2016-11-03,0.89044,0.90366,0.8895,0
2016-11-04,0.88982,0.90366,0.8895,0
2016-11-06,0.88852,0.90348,0.88852,0
2016-11-07,0.8912,0.90348,0.88852,0
2016-11-08,0.88962,0.90348,0.88852,0
2016-11-09,0.87924,0.90348,0.87924,0
2016-11-10,0.86747,0.90348,0.86747,0
2016-11-11,0.86142,0.90348,0.86142,0
2016-11-13,0.86056,0.90348,0.86056,0
2016-11-14,0.85853,0.90348,0.85853,0
2016-11-15,0.86128,0.90348,0.85853,0
2016-11-16,0.86069,0.90348,0.85853,0
2016-11-17,0.85594,0.90348,0.85594,0
2016-11-18,0.85773,0.90348,0.85594,0
2016-11-20,0.85876,0.90348,0.85594,0
2016-11-21,0.85154,0.90348,0.85154,0
2016-11-22,0.85589,0.90348,0.85154,0
2016-11-23,0.84832,0.90348,0.84832,0
2016-11-24,0.84805,0.9017,0.84805,0
2016-11-25,0.84877,0.8912,0.84805,0
2016-11-27,0.8501,0.8912,0.84805,0
2016-11-28,0.8558,0.8912,0.84805,0
2016-11-29,0.85244,0.8912,0.84805,0
2016-11-30,0.84626,0.88962,0.84626,0
2016-12-01,0.84698,0.87924,0.84626,0
2016-12-02,0.83762,0.86747,0.83762,0
2016-12-04,0.83417,0.86142,0.83417,0
2016-12-05,0.84518,0.86128,0.83417,0
2016-12-06,0.84592,0.86128,0.83417,0
2016-12-07,0.85202,0.86128,0.83417,0
2016-12-08,0.84401,0.86069,0.83417,0
2016-12-09,0.83975,0.85876,0.83417,0
2016-12-11,0.83741,0.85876,0.83417,0
2016-12-12,0.83952,0.85876,0.83417,0
2016-12-13,0.83941,0.85589,0.83417,0
2016-12-14,0.83858,0.85589,0.83417,0
2016-12-15,0.83858,0.8558,0.83417,0
2016-12-16,0.83693,0.8558,0.83417,0
2016-12-18,0.83646,0.8558,0.83417,0
2016-12-19,0.83978,0.8558,0.83417,0
2016-12-20,0.84042,0.8558,0.83417,0
2016-12-21,0.84413,0.85244,0.83417,0
2016-12-22,0.84974,0.85202,0.83417,0
2016-12-23,0.85097,0.85202,0.83417,0
2016-12-26,0.85168,0.85202,0.83417,0
2016-12-27,0.85233,0.85233,0.83417,0
2016-12-28,0.85221,0.85233,0.83646,0
2016-12-29,0.86022,0.86022,0.83646,0
2016-12-30,0.85255,0.86022,0.83646,0
2017-01-02,0.85152,0.86022,0.83646,0
2017-01-03,0.85084,0.86022,0.83646,0
2017-01-04,0.85168,0.86022,0.83646,0
2017-01-05,0.85366,0.86022,0.83646,0
2017-01-06,0.85733,0.86022,0.83646,0
2017-01-08,0.85902,0.86022,0.83646,0
2017-01-09,0.86976,0.86976,0.83646,0
2017-01-10,0.86678,0.86976,0.83646,0
2017-01-11,0.86773,0.86976,0.83646,0
2017-01-12,0.87264,0.87264,0.83978,0
2017-01-13,0.8736,0.8736,0.84042,0
2017-01-15,0.88284,0.88284,0.84413,0
2017-01-16,0.88062,0.88284,0.84974,0
2017-01-17,0.86346,0.88284,0.85084,0
2017-01-18,0.86686,0.88284,0.85084,0
2017-01-19,0.864,0.88284,0.85084,0
2017-01-20,0.86478,0.88284,0.85084,0
2017-01-22,0.86494,0.88284,0.85084,0
2017-01-23,0.85968,0.88284,0.85084,0
2017-01-24,0.8561,0.88284,0.85084,0
2017-01-25,0.85104,0.88284,0.85084,0
2017-01-26,0.84816,0.88284,0.84816,0
2017-01-27,0.85251,0.88284,0.84816,0
2017-01-29,0.85086,0.88284,0.84816,0
2017-01-30,0.85659,0.88284,0.84816,0
2017-01-31,0.8581,0.88284,0.84816,0
2017-02-01,0.85036,0.88284,0.84816,0
2017-02-02,0.85962,0.88284,0.84816,0
2017-02-03,0.86389,0.88284,0.84816,0
2017-02-05,0.86375,0.88284,0.84816,0
2017-02-06,0.86167,0.88284,0.84816,0
2017-02-07,0.85458,0.88062,0.84816,0
2017-02-08,0.8537,0.86686,0.84816,0
2017-02-09,0.8529,0.86686,0.84816,0
2017-02-10,0.85212,0.86494,0.84816,0
2017-02-12,0.85071,0.86494,0.84816,0
2017-02-13,0.84636,0.86494,0.84636,0
2017-02-14,0.8483,0.86389,0.84636,0
2017-02-15,0.85048,0.86389,0.84636,0
2017-02-16,0.85464,0.86389,0.84636,0
2017-02-17,0.85557,0.86389,0.84636,0
2017-02-19,0.85484,0.86389,0.84636,0
2017-02-20,0.85062,0.86389,0.84636,0
2017-02-21,0.84414,0.86389,0.84414,0
2017-02-22,0.84731,0.86389,0.84414,0
2017-02-23,0.84302,0.86389,0.84302,0
2017-02-24,0.84741,0.86389,0.84302,0
2017-02-26,0.85097,0.86389,0.84302,0
2017-02-27,0.85096,0.86375,0.84302,0
2017-02-28,0.85386,0.86167,0.84302,0
2017-03-01,0.85864,0.85864,0.84302,0
2017-03-02,0.85604,0.85864,0.84302,0
2017-03-03,0.86391,0.86391,0.84302,0
2017-03-05,0.86348,0.86391,0.84302,0
2017-03-06,0.86435,0.86435,0.84302,0
2017-03-07,0.86608,0.86608,0.84302,0
2017-03-08,0.8662,0.8662,0.84302,0
2017-03-09,0.87028,0.87028,0.84302,0
2017-03-10,0.87737,0.87737,0.84302,0
2017-03-12,0.87834,0.87834,0.84302,0
2017-03-13,0.87259,0.87834,0.84302,0
2017-03-14,0.87292,0.87834,0.84302,0
2017-03-15,0.87422,0.87834,0.84302,0
2017-03-16,0.87219,0.87834,0.84302,0
2017-03-17,0.86632,0.87834,0.84302,0
2017-03-19,0.86745,0.87834,0.84741,0
2017-03-20,0.86816,0.87834,0.85096,0
2017-03-21,0.86622,0.87834,0.85096,0
2017-03-22,0.86513,0.87834,0.85386,0
2017-03-23,0.86152,0.87834,0.85604,0
2017-03-24,0.86567,0.87834,0.85604,0
2017-03-26,0.8667,0.87834,0.86152,0
2017-03-27,0.86486,0.87834,0.86152,0
2017-03-28,0.87111,0.87834,0.86152,0
2017-03-29,0.86482,0.87834,0.86152,0
2017-03-30,0.85662,0.87834,0.85662,0
2017-03-31,0.84875,0.87834,0.84875,0
2017-04-02,0.85082,0.87834,0.84875,0
2017-04-03,0.85422,0.87834,0.84875,0
2017-04-04,0.85842,0.87422,0.84875,0
2017-04-05,0.85464,0.87422,0.84875,0
2017-04-06,0.85366,0.87422,0.84875,0
2017-04-07,0.85577,0.87219,0.84875,0
2017-04-09,0.85502,0.87111,0.84875,0
2017-04-10,0.853,0.87111,0.84875,0
2017-04-11,0.84954,0.87111,0.84875,0
2017-04-12,0.8503,0.87111,0.84875,0
2017-04-13,0.84891,0.87111,0.84875,0
2017-04-14,0.84728,0.87111,0.84728,0
2017-04-16,0.84639,0.87111,0.84639,0
2017-04-17,0.84761,0.87111,0.84639,0
2017-04-18,0.83523,0.87111,0.83523,0
2017-04-19,0.83828,0.87111,0.83523,0
2017-04-20,0.83699,0.86482,0.83523,0
2017-04-21,0.83736,0.85842,0.83523,0
2017-04-23,0.84792,0.85842,0.83523,0
2017-04-24,0.85032,0.85842,0.83523,0
2017-04-25,0.85156,0.85842,0.83523,0
2017-04-26,0.84906,0.85842,0.83523,0
2017-04-27,0.84275,0.85577,0.83523,0
2017-04-28,0.84138,0.85577,0.83523,0
2017-04-30,0.84336,0.85577,0.83523,0
2017-05-01,0.84584,0.85502,0.83523,0
2017-05-02,0.84498,0.853,0.83523,0
2017-05-03,0.84584,0.85156,0.83523,0
2017-05-04,0.84954,0.85156,0.83523,0
2017-05-05,0.84731,0.85156,0.83523,0
2017-05-07,0.84554,0.85156,0.83523,0
2017-05-08,0.84434,0.85156,0.83523,0
2017-05-09,0.8407,0.85156,0.83523,0
2017-05-10,0.8405,0.85156,0.83523,0
2017-05-11,0.84296,0.85156,0.83699,0
2017-05-12,0.84818,0.85156,0.83699,0
2017-05-14,0.84816,0.85156,0.83736,0
2017-05-15,0.85101,0.85156,0.8405,0
2017-05-16,0.85886,0.85886,0.8405,0
2017-05-17,0.85994,0.85994,0.8405,0
2017-05-18,0.85764,0.85994,0.8405,0
2017-05-19,0.85968,0.85994,0.8405,0
2017-05-21,0.86111,0.86111,0.8405,0
2017-05-22,0.86492,0.86492,0.8405,0
2017-05-23,0.86283,0.86492,0.8405,0
2017-05-24,0.86536,0.86536,0.8405,0
2017-05-25,0.86698,0.86698,0.8405,0
2017-05-26,0.87298,0.87298,0.8405,0
2017-05-28,0.87216,0.87298,0.8405,0
2017-05-29,0.86847,0.87298,0.8405,0
2017-05-30,0.87227,0.87298,0.8405,0
2017-05-31,0.87288,0.87298,0.8405,0
2017-06-01,0.87012,0.87298,0.8405,0
2017-06-02,0.87522,0.87522,0.84296,0
2017-06-04,0.87642,0.87642,0.84816,0
2017-06-05,0.87224,0.87642,0.84816,0
2017-06-06,0.87326,0.87642,0.85101,0
2017-06-07,0.86828,0.87642,0.85764,0
2017-06-08,0.8793,0.8793,0.85764,0
2017-06-09,0.87852,0.8793,0.85764,0
2017-06-11,0.87902,0.8793,0.85968,0
2017-06-12,0.88383,0.88383,0.86111,0
2017-06-13,0.87924,0.88383,0.86283,0
2017-06-14,0.87918,0.88383,0.86283,0
2017-06-15,0.8737,0.88383,0.86536,0
2017-06-16,0.87613,0.88383,0.86698,0
2017-06-18,0.87706,0.88383,0.86828,0
2017-06-19,0.8754,0.88383,0.86828,0
2017-06-20,0.8816,0.88383,0.86828,0
2017-06-21,0.88102,0.88383,0.86828,0
2017-06-22,0.87943,0.88383,0.86828,0
2017-06-23,0.88008,0.88383,0.86828,0
2017-06-25,0.87876,0.88383,0.86828,0
2017-06-26,0.8789,0.88383,0.86828,0
2017-06-27,0.88482,0.88482,0.86828,0
2017-06-28,0.87934,0.88482,0.86828,0
2017-06-29,0.87938,0.88482,0.86828,0
2017-06-30,0.8771,0.88482,0.8737,0
2017-07-02,0.87765,0.88482,0.8737,0
2017-07-03,0.8783,0.88482,0.8737,0
2017-07-04,0.87816,0.88482,0.8737,0
2017-07-05,0.87748,0.88482,0.8737,0
2017-07-06,0.88076,0.88482,0.8737,0
2017-07-07,0.88479,0.88482,0.8737,0
2017-07-09,0.88464,0.88482,0.8754,0
2017-07-10,0.88476,0.88482,0.8754,0
2017-07-11,0.89231,0.89231,0.8754,0
2017-07-12,0.88568,0.89231,0.8771,0
2017-07-13,0.88088,0.89231,0.8771,0
2017-07-14,0.87543,0.89231,0.87543,0
2017-07-16,0.87525,0.89231,0.87525,0
2017-07-17,0.87908,0.89231,0.87525,0
2017-07-18,0.88586,0.89231,0.87525,0
2017-07-19,0.88474,0.89231,0.87525,0
2017-07-20,0.8969,0.8969,0.87525,0
2017-07-21,0.89756,0.89756,0.87525,0
2017-07-23,0.89822,0.89822,0.87525,0
2017-07-24,0.89346,0.89822,0.87525,0
2017-07-25,0.89386,0.89822,0.87525,0
2017-07-26,0.89456,0.89822,0.87525,0
2017-07-27,0.894,0.89822,0.87525,0
2017-07-28,0.89452,0.89822,0.87525,0
2017-07-30,0.89374,0.89822,0.87525,0
2017-07-31,0.89572,0.89822,0.87525,0
2017-08-01,0.89423,0.89822,0.87525,0
2017-08-02,0.89597,0.89822,0.87525,0
2017-08-03,0.90402,0.90402,0.87525,0
2017-08-04,0.90295,0.90402,0.87525,0
2017-08-06,0.90274,0.90402,0.87525,0
2017-08-07,0.9052,0.9052,0.87525,0
2017-08-08,0.90514,0.9052,0.87908,0
2017-08-09,0.90408,0.9052,0.88474,0
2017-08-10,0.907,0.907,0.88474,0
2017-08-11,0.90857,0.90857,0.89346,0
2017-08-13,0.90927,0.90927,0.89346,0
2017-08-14,0.90822,0.90927,0.89346,0
2017-08-15,0.9124,0.9124,0.89346,0
2017-08-16,0.9134,0.9134,0.89374,0
2017-08-17,0.91076,0.9134,0.89374,0
2017-08-18,0.91334,0.9134,0.89374,0
2017-08-20,0.91334,0.9134,0.89374,0
2017-08-21,0.91578,0.91578,0.89374,0
2017-08-22,0.91726,0.91726,0.89423,0
2017-08-23,0.92281,0.92281,0.89423,0
2017-08-24,0.92174,0.92281,0.89597,0
2017-08-25,0.92564,0.92564,0.90274,0
2017-08-27,0.9262,0.9262,0.90274,0
2017-08-28,0.92557,0.9262,0.90274,0
2017-08-29,0.92628,0.92628,0.90408,0
2017-08-30,0.92033,0.92628,0.90408,0
2017-08-31,0.9204,0.92628,0.90408,0
2017-09-01,0.91558,0.92628,0.907,0
2017-09-03,0.91654,0.92628,0.90822,0
2017-09-04,0.92028,0.92628,0.90822,0
2017-09-05,0.91437,0.92628,0.90822,0
2017-09-06,0.9142,0.92628,0.91076,0
2017-09-07,0.91782,0.92628,0.91076,0
2017-09-08,0.91199,0.92628,0.91076,0
2017-09-10,0.91058,0.92628,0.91058,0
2017-09-11,0.90804,0.92628,0.90804,0
2017-09-12,0.90086,0.92628,0.90086,0
2017-09-13,0.90012,0.92628,0.90012,0
2017-09-14,0.8898,0.92628,0.8898,0
2017-09-15,0.87906,0.92628,0.87906,0
2017-09-17,0.87927,0.92628,0.87906,0
2017-09-18,0.88494,0.92628,0.87906,0
2017-09-19,0.8874,0.92628,0.87906,0
2017-09-20,0.88022,0.92628,0.87906,0
2017-09-21,0.8796,0.9204,0.87906,0
2017-09-22,0.88501,0.9204,0.87906,0
2017-09-24,0.88312,0.92028,0.87906,0
2017-09-25,0.8797,0.92028,0.87906,0
2017-09-26,0.87673,0.92028,0.87673,0
2017-09-27,0.87694,0.91782,0.87673,0
2017-09-28,0.87725,0.91782,0.87673,0
2017-09-29,0.88198,0.91782,0.87673,0
2017-10-01,0.88164,0.91199,0.87673,0
2017-10-02,0.88386,0.91058,0.87673,0
2017-10-03,0.88716,0.90804,0.87673,0
2017-10-04,0.88842,0.90086,0.87673,0
2017-10-05,0.89332,0.90012,0.87673,0
2017-10-06,0.89782,0.89782,0.87673,0
2017-10-08,0.89754,0.89782,0.87673,0
2017-10-09,0.89344,0.89782,0.87673,0
2017-10-10,0.89432,0.89782,0.87673,0
2017-10-11,0.89616,0.89782,0.87673,0
2017-10-12,0.89198,0.89782,0.87673,0
2017-10-13,0.88985,0.89782,0.87673,0
2017-10-15,0.8891,0.89782,0.87673,0
2017-10-16,0.88992,0.89782,0.87673,0
2017-10-17,0.89233,0.89782,0.87673,0
2017-10-18,0.89272,0.89782,0.87673,0
2017-10-19,0.90092,0.90092,0.87694,0
2017-10-20,0.89314,0.90092,0.87725,0
2017-10-22,0.8911,0.90092,0.88164,0
2017-10-23,0.89032,0.90092,0.88164,0
2017-10-24,0.89566,0.90092,0.88386,0
2017-10-25,0.89055,0.90092,0.88716,0
2017-10-26,0.88638,0.90092,0.88638,0
2017-10-27,0.88427,0.90092,0.88427,0
2017-10-29,0.88364,0.90092,0.88364,0
2017-10-30,0.88177,0.90092,0.88177,0
2017-10-31,0.87671,0.90092,0.87671,0
2017-11-01,0.87723,0.90092,0.87671,0
2017-11-02,0.8932,0.90092,0.87671,0
2017-11-03,0.88782,0.90092,0.87671,0
2017-11-05,0.88802,0.90092,0.87671,0
2017-11-06,0.8814,0.90092,0.87671,0
2017-11-07,0.88077,0.90092,0.87671,0
2017-11-08,0.88424,0.90092,0.87671,0
2017-11-09,0.88614,0.90092,0.87671,0
2017-11-10,0.88436,0.90092,0.87671,0
2017-11-12,0.88879,0.89566,0.87671,0
2017-11-13,0.88906,0.89566,0.87671,0
2017-11-14,0.89614,0.89614,0.87671,0
2017-11-15,0.89446,0.89614,0.87671,0
2017-11-16,0.8923,0.89614,0.87671,0
2017-11-17,0.89207,0.89614,0.87671,0
2017-11-19,0.88901,0.89614,0.87671,0
2017-11-20,0.88637,0.89614,0.87671,0
2017-11-21,0.88636,0.89614,0.87671,0
2017-11-22,0.88731,0.89614,0.87671,0
2017-11-23,0.89062,0.89614,0.87723,0
2017-11-24,0.89451,0.89614,0.88077,0
2017-11-26,0.8952,0.89614,0.88077,0
2017-11-27,0.89364,0.89614,0.88077,0
2017-11-28,0.8866,0.89614,0.88077,0
2017-11-29,0.88345,0.89614,0.88077,0
2017-11-30,0.87938,0.89614,0.87938,0
2017-12-01,0.8827,0.89614,0.87938,0
2017-12-03,0.87888,0.89614,0.87888,0
2017-12-04,0.88086,0.89614,0.87888,0
2017-12-05,0.88194,0.89614,0.87888,0
2017-12-06,0.88148,0.89614,0.87888,0
2017-12-07,0.87314,0.8952,0.87314,0
2017-12-08,0.87956,0.8952,0.87314,0
2017-12-10,0.87882,0.8952,0.87314,0
2017-12-11,0.88228,0.8952,0.87314,0
2017-12-12,0.88159,0.8952,0.87314,0
2017-12-13,0.8827,0.8952,0.87314,0
2017-12-14,0.87656,0.8952,0.87314,0
2017-12-15,0.88182,0.8952,0.87314,0
2017-12-17,0.88192,0.8952,0.87314,0
2017-12-18,0.88076,0.8952,0.87314,0
2017-12-19,0.88432,0.89364,0.87314,0
2017-12-20,0.88837,0.88837,0.87314,0
2017-12-21,0.88598,0.88837,0.87314,0
2017-12-22,0.88775,0.88837,0.87314,0
2017-12-25,0.88767,0.88837,0.87314,0
2017-12-26,0.88658,0.88837,0.87314,0
2017-12-27,0.88788,0.88837,0.87314,0
2017-12-28,0.88838,0.88838,0.87314,0
2017-12-29,0.88852,0.88852,0.87314,0
2018-01-01,0.88902,0.88902,0.87314,0
2018-01-02,0.88726,0.88902,0.87656,0
2018-01-03,0.88898,0.88902,0.87656,0
2018-01-04,0.89042,0.89042,0.87656,0
2018-01-05,0.88668,0.89042,0.87656,0
2018-01-07,0.88667,0.89042,0.87656,0
2018-01-08,0.88208,0.89042,0.87656,0
2018-01-09,0.88162,0.89042,0.88076,0
2018-01-10,0.88486,0.89042,0.88076,0
2018-01-11,0.88936,0.89042,0.88076,0
2018-01-12,0.88879,0.89042,0.88162,0
2018-01-14,0.8879,0.89042,0.88162,0
2018-01-15,0.88925,0.89042,0.88162,0
2018-01-16,0.88934,0.89042,0.88162,0
2018-01-17,0.88108,0.89042,0.88108,0
2018-01-18,0.88063,0.89042,0.88063,0
2018-01-19,0.88199,0.89042,0.88063,0
2018-01-21,0.8823,0.89042,0.88063,0
2018-01-22,0.87646,0.89042,0.87646,0
2018-01-23,0.87842,0.89042,0.87646,0
2018-01-24,0.87146,0.89042,0.87146,0
2018-01-25,0.87572,0.89042,0.87146,0
2018-01-26,0.87782,0.89042,0.87146,0
2018-01-28,0.87846,0.88936,0.87146,0
2018-01-29,0.87978,0.88936,0.87146,0
2018-01-30,0.8766,0.88936,0.87146,0
2018-01-31,0.8745,0.88936,0.87146,0
2018-02-01,0.87694,0.88936,0.87146,0
2018-02-02,0.88218,0.88936,0.87146,0
2018-02-04,0.88205,0.88934,0.87146,0
2018-02-05,0.88688,0.88934,0.87146,0
2018-02-06,0.88702,0.88934,0.87146,0
2018-02-07,0.88408,0.88934,0.87146,0
2018-02-08,0.8798,0.88702,0.87146,0
2018-02-09,0.88596,0.88702,0.87146,0
2018-02-11,0.88633,0.88702,0.87146,0
2018-02-12,0.88822,0.88822,0.87146,0
2018-02-13,0.88975,0.88975,0.87146,0
2018-02-14,0.88962,0.88975,0.87146,0
2018-02-15,0.88646,0.88975,0.87146,0
2018-02-16,0.88428,0.88975,0.8745,0
2018-02-18,0.88461,0.88975,0.8745,0
2018-02-19,0.8862,0.88975,0.8745,0
2018-02-20,0.88113,0.88975,0.8745,0
2018-02-21,0.88285,0.88975,0.8745,0
2018-02-22,0.88349,0.88975,0.8745,0
2018-02-23,0.88019,0.88975,0.87694,0
2018-02-25,0.87974,0.88975,0.87974,0
2018-02-26,0.88191,0.88975,0.87974,0
2018-02-27,0.87926,0.88975,0.87926,0
2018-02-28,0.88636,0.88975,0.87926,0
2018-03-01,0.8908,0.8908,0.87926,0
2018-03-02,0.89243,0.89243,0.87926,0
2018-03-04,0.89292,0.89292,0.87926,0
2018-03-05,0.89082,0.89292,0.87926,0
2018-03-06,0.89327,0.89327,0.87926,0
2018-03-07,0.89272,0.89327,0.87926,0
2018-03-08,0.89155,0.89327,0.87926,0
2018-03-09,0.88845,0.89327,0.87926,0
2018-03-11,0.88834,0.89327,0.87926,0
2018-03-12,0.88735,0.89327,0.87926,0
2018-03-13,0.88702,0.89327,0.87926,0
2018-03-14,0.88586,0.89327,0.87926,0
2018-03-15,0.883,0.89327,0.87926,0
2018-03-16,0.88135,0.89327,0.87926,0
2018-03-18,0.8808,0.89327,0.87926,0
2018-03-19,0.87962,0.89327,0.87926,0
2018-03-20,0.87463,0.89327,0.87463,0
2018-03-21,0.87298,0.89327,0.87298,0
2018-03-22,0.8733,0.89327,0.87298,0
2018-03-23,0.87413,0.89327,0.87298,0
2018-03-25,0.87324,0.89327,0.87298,0
2018-03-26,0.87493,0.89327,0.87298,0
2018-03-27,0.8753,0.89327,0.87298,0
2018-03-28,0.8743,0.89327,0.87298,0
2018-03-29,0.87708,0.89272,0.87298,0
2018-03-30,0.87944,0.89155,0.87298,0
2018-04-01,0.87722,0.88845,0.87298,0
2018-04-02,0.87517,0.88834,0.87298,0
2018-04-03,0.8727,0.88735,0.8727,0
2018-04-04,0.8722,0.88702,0.8722,0
2018-04-05,0.87451,0.88586,0.8722,0
2018-04-06,0.87155,0.883,0.87155,0
2018-04-08,0.87086,0.88135,0.87086,0
2018-04-09,0.87176,0.8808,0.87086,0
2018-04-10,0.87175,0.87962,0.87086,0
2018-04-11,0.87202,0.87944,0.87086,0
2018-04-12,0.86588,0.87944,0.86588,0
2018-04-13,0.86611,0.87944,0.86588,0
2018-04-15,0.86562,0.87944,0.86562,0
2018-04-16,0.86358,0.87944,0.86358,0
2018-04-17,0.8654,0.87944,0.86358,0
2018-04-18,0.8716,0.87944,0.86358,0
2018-04-19,0.8764,0.87944,0.86358,0
2018-04-20,0.87752,0.87944,0.86358,0
2018-04-22,0.87658,0.87944,0.86358,0
2018-04-23,0.87603,0.87752,0.86358,0
2018-04-24,0.87448,0.87752,0.86358,0
2018-04-25,0.87334,0.87752,0.86358,0
2018-04-26,0.86995,0.87752,0.86358,0
2018-04-27,0.88008,0.88008,0.86358,0
2018-04-29,0.88038,0.88038,0.86358,0
2018-04-30,0.87724,0.88038,0.86358,0
2018-05-01,0.88112,0.88112,0.86358,0
2018-05-02,0.8806,0.88112,0.86358,0
2018-05-03,0.8834,0.8834,0.86358,0
2018-05-04,0.88409,0.88409,0.86358,0
2018-05-06,0.88347,0.88409,0.86358,0
2018-05-07,0.87948,0.88409,0.86358,0
2018-05-08,0.87562,0.88409,0.86358,0
2018-05-09,0.87475,0.88409,0.8654,0
2018-05-10,0.8811,0.88409,0.86995,0
2018-05-11,0.88185,0.88409,0.86995,0
2018-05-13,0.88208,0.88409,0.86995,0
2018-05-14,0.87978,0.88409,0.86995,0
2018-05-15,0.87561,0.88409,0.86995,0
2018-05-16,0.87213,0.88409,0.86995,0
2018-05-17,0.87266,0.88409,0.86995,0
2018-05-18,0.87402,0.88409,0.86995,0
2018-05-20,0.87304,0.88409,0.87213,0
2018-05-21,0.8778,0.88409,0.87213,0
2018-05-22,0.87702,0.88409,0.87213,0
2018-05-23,0.87578,0.88409,0.87213,0
2018-05-24,0.87598,0.88409,0.87213,0
2018-05-25,0.87606,0.88409,0.87213,0
2018-05-27,0.87828,0.88409,0.87213,0
2018-05-28,0.87336,0.88347,0.87213,0
2018-05-29,0.87047,0.88208,0.87047,0
2018-05-30,0.87808,0.88208,0.87047,0
2018-05-31,0.87982,0.88208,0.87047,0
2018-06-01,0.87341,0.88208,0.87047,0
2018-06-03,0.87374,0.88208,0.87047,0
2018-06-04,0.87866,0.88208,0.87047,0
2018-06-05,0.87467,0.87982,0.87047,0
2018-06-06,0.8779,0.87982,0.87047,0
2018-06-07,0.87902,0.87982,0.87047,0
2018-06-08,0.87774,0.87982,0.87047,0
2018-06-10,0.87858,0.87982,0.87047,0
2018-06-11,0.88042,0.88042,0.87047,0
2018-06-12,0.87842,0.88042,0.87047,0
2018-06-13,0.88206,0.88206,0.87047,0
2018-06-14,0.87239,0.88206,0.87047,0
2018-06-15,0.87397,0.88206,0.87047,0
2018-06-17,0.87326,0.88206,0.87047,0
2018-06-18,0.8772,0.88206,0.87047,0
2018-06-19,0.87964,0.88206,0.87047,0
2018-06-20,0.87896,0.88206,0.87047,0
2018-06-21,0.87612,0.88206,0.87239,0
2018-06-22,0.8789,0.88206,0.87239,0
2018-06-24,0.87926,0.88206,0.87239,0
2018-06-25,0.88126,0.88206,0.87239,0
2018-06-26,0.88116,0.88206,0.87239,0
2018-06-27,0.88136,0.88206,0.87239,0
2018-06-28,0.8844,0.8844,0.87239,0
2018-06-29,0.88471,0.88471,0.87239,0
2018-07-01,0.8842,0.88471,0.87239,0
2018-07-02,0.88578,0.88578,0.87239,0
2018-07-03,0.88364,0.88578,0.87239,0
2018-07-04,0.88148,0.88578,0.87239,0
2018-07-05,0.8843,0.88578,0.87239,0
2018-07-06,0.884,0.88578,0.87239,0
2018-07-08,0.88392,0.88578,0.87326,0
2018-07-09,0.88696,0.88696,0.87326,0
2018-07-10,0.88457,0.88696,0.87612,0
2018-07-11,0.88405,0.88696,0.87612,0
2018-07-12,0.88506,0.88696,0.87612,0
2018-07-13,0.88309,0.88696,0.87612,0
2018-07-15,0.88295,0.88696,0.8789,0
2018-07-16,0.88464,0.88696,0.87926,0
2018-07-17,0.88922,0.88922,0.88116,0
2018-07-18,0.89047,0.89047,0.88116,0
2018-07-19,0.89492,0.89492,0.88136,0
2018-07-20,0.89255,0.89492,0.88148,0
2018-07-22,0.89308,0.89492,0.88148,0
2018-07-23,0.89242,0.89492,0.88148,0
2018-07-24,0.88859,0.89492,0.88148,0
2018-07-25,0.88926,0.89492,0.88148,0
2018-07-26,0.88826,0.89492,0.88148,0
2018-07-27,0.8893,0.89492,0.88295,0
2018-07-29,0.88932,0.89492,0.88295,0
2018-07-30,0.89126,0.89492,0.88295,0
2018-07-31,0.89102,0.89492,0.88295,0
2018-08-01,0.88863,0.89492,0.88295,0
2018-08-02,0.89006,0.89492,0.88295,0
2018-08-03,0.88966,0.89492,0.88295,0
2018-08-05,0.88922,0.89492,0.88295,0
2018-08-06,0.89294,0.89492,0.88295,0
2018-08-07,0.8963,0.8963,0.88464,0
2018-08-08,0.9015,0.9015,0.88826,0
2018-08-09,0.89833,0.9015,0.88826,0
2018-08-10,0.89352,0.9015,0.88826,0
